Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.1,,
Horizontal Delay,0,,
Sample Interval,0.0001,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,1,5
Vertical Position,1.98,0,-2.04
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
8.450e-02,0.115828,2.13719,1.56641
8.460e-02,0.115703,2.07781,1.56563
8.470e-02,0.115281,1.98359,1.57266
8.480e-02,0.117828,1.99047,1.57422
8.490e-02,0.122531,2.14109,1.57422
8.500e-02,0.114906,2.06562,1.57812
8.510e-02,0.117375,2.02672,1.57109
8.520e-02,0.125078,2.16031,1.56797
8.530e-02,0.122109,2.08328,1.57031
8.540e-02,0.115125,2.00937,1.57109
8.550e-02,0.117422,2.00422,1.57656
8.560e-02,0.124766,2.12062,1.56953
8.570e-02,0.121969,2.03734,1.57969
8.580e-02,0.117641,2.05281,1.57891
8.590e-02,0.125156,2.16391,1.58203
8.600e-02,0.122453,2.08781,1.57422
8.610e-02,0.115547,2.04141,1.575
8.620e-02,0.118031,2.02687,1.57266
8.630e-02,0.12575,2.12234,1.56953
8.640e-02,0.123031,2.045,1.5625
8.650e-02,0.116063,2.015,1.56953
8.660e-02,0.118641,2.00813,1.5625
8.670e-02,0.126391,2.09484,1.56641
8.680e-02,0.123641,2.03578,1.57578
8.690e-02,0.119609,2.05531,1.56875
8.700e-02,0.127516,2.14188,1.56641
8.710e-02,0.124828,2.06547,1.56875
8.720e-02,0.118469,2.05906,1.56797
8.730e-02,0.116031,2.01953,1.57031
8.740e-02,0.112844,2.07094,1.57344
8.750e-02,0.120437,2.11609,1.56719
8.760e-02,0.119969,2.02047,1.55625
8.770e-02,0.117719,1.98828,1.57422
8.780e-02,0.114594,2.04125,1.57422
8.790e-02,0.122094,2.08891,1.57969
8.800e-02,0.120094,2.03203,1.56797
8.810e-02,0.117156,2.10641,1.57578
8.820e-02,0.124547,2.13547,1.57891
8.830e-02,0.124109,2.03344,1.575
8.840e-02,0.121734,2.00156,1.57578
8.850e-02,0.116484,2.05672,1.56563
8.860e-02,0.118922,2.03156,1.57109
8.870e-02,0.126516,2.02516,1.57109
8.880e-02,0.124406,1.98141,1.56563
8.890e-02,0.118891,2.04578,1.56719
8.900e-02,0.117016,2.03234,1.56797
8.910e-02,0.114984,2.15437,1.56094
8.920e-02,0.121859,2.1125,1.56406
8.930e-02,0.12175,1.98844,1.56719
8.940e-02,0.119953,1.98172,1.57109
8.950e-02,0.11525,2.10359,1.56484
8.960e-02,0.114969,2.03641,1.57422
8.970e-02,0.117266,2.0425,1.57031
8.980e-02,0.124984,2.18281,1.58359
8.990e-02,0.122031,2.02891,1.57891
9.000e-02,0.117094,2.01141,1.57422
9.010e-02,0.124891,2.155,1.56953
9.020e-02,0.121969,2.04781,1.56953
9.030e-02,0.117453,2.02234,1.56563
9.040e-02,0.125031,2.15078,1.57266
9.050e-02,0.122234,2.04578,1.575
9.060e-02,0.117734,2.03516,1.56953
9.070e-02,0.125281,2.14359,1.56875
9.080e-02,0.122656,2.03234,1.57891
9.090e-02,0.118469,2.03,1.58438
9.100e-02,0.126156,2.13703,1.57734
9.110e-02,0.123469,2.02734,1.57891
9.120e-02,0.119172,2.05563,1.575
9.130e-02,0.124406,2.14062,1.58281
9.140e-02,0.115234,1.84688,1.58281
9.150e-02,0.1155,2.04172,1.5875
9.160e-02,0.123,2.17547,1.59063
9.170e-02,0.12275,2.07625,1.58672
9.180e-02,0.120609,1.97109,1.58672
9.190e-02,0.117094,2.05,1.58516
9.200e-02,0.121922,2.15094,1.59063
9.210e-02,0.116266,1.87453,1.58906
9.220e-02,0.122781,2.08234,1.5875
9.230e-02,0.122578,2.01109,1.59453
9.240e-02,0.120625,1.96813,1.58906
9.250e-02,0.117344,2.0225,1.58438
9.260e-02,0.125094,2.01078,1.58672
9.270e-02,0.122844,1.9775,1.58594
9.280e-02,0.117203,2.01219,1.59688
9.290e-02,0.115234,1.97953,1.58906
9.300e-02,0.112984,2.09437,1.58594
9.310e-02,0.119984,2.06266,1.59297
9.320e-02,0.118297,1.99438,1.58906
9.330e-02,0.116297,2.09437,1.58438
9.340e-02,0.123125,2.04516,1.58438
9.350e-02,0.121375,1.93859,1.58672
9.360e-02,0.116859,2.04531,1.58281
9.370e-02,0.116453,1.99969,1.58359
9.380e-02,0.118828,2.01156,1.59141
9.390e-02,0.124078,2.13125,1.58828
9.400e-02,0.116547,2.03641,1.59141
9.410e-02,0.119047,2.02875,1.59219
9.420e-02,0.126453,2.17125,1.59141
9.430e-02,0.123828,2.07703,1.58828
9.440e-02,0.116031,1.98609,1.59141
9.450e-02,0.118859,1.975,1.59141
9.460e-02,0.124156,2.08375,1.5875
9.470e-02,0.116906,2.02172,1.5875
9.480e-02,0.119406,2.00516,1.58828
9.490e-02,0.124453,2.11766,1.59766
9.500e-02,0.117234,2.10891,1.58359
9.510e-02,0.11975,1.97984,1.58203
9.520e-02,0.127797,2.13109,1.57812
9.530e-02,0.124906,2.05,1.58203
9.540e-02,0.118,2.00578,1.58359
9.550e-02,0.120609,1.99922,1.59297
9.560e-02,0.128328,2.0875,1.59141
9.570e-02,0.125641,2.00422,1.59063
9.580e-02,0.117203,1.99766,1.58281
9.590e-02,0.113734,2.04094,1.58828
9.600e-02,0.121219,2.08109,1.59297
9.610e-02,0.118734,2.01047,1.58594
9.620e-02,0.115484,2.07703,1.59063
9.630e-02,0.123,2.12906,1.59063
9.640e-02,0.122828,2.03844,1.58594
9.650e-02,0.120406,1.995,1.57891
9.660e-02,0.117094,2.08422,1.58203
9.670e-02,0.122094,2.14109,1.57812
9.680e-02,0.116437,1.92219,1.58203
9.690e-02,0.123469,2.11328,1.58047
9.700e-02,0.123094,2.03203,1.58125
9.710e-02,0.120922,1.99531,1.58516
9.720e-02,0.115703,2.06547,1.58281
9.730e-02,0.118297,2.03469,1.58125
9.740e-02,0.125469,2.00922,1.57812
9.750e-02,0.12325,1.93609,1.58828
9.760e-02,0.118141,2.0525,1.57734
9.770e-02,0.117844,2.01641,1.58281
9.780e-02,0.116063,1.9725,1.58516
9.790e-02,0.114047,2.08312,1.58281
9.800e-02,0.121172,2.06125,1.58906
9.810e-02,0.119453,1.98672,1.59141
9.820e-02,0.115109,2.11,1.58438
9.830e-02,0.114922,2.06125,1.58359
9.840e-02,0.114594,1.97063,1.59063
9.850e-02,0.116953,1.96547,1.60078
9.860e-02,0.122031,2.08953,1.59531
9.870e-02,0.114531,1.99063,1.59531
9.880e-02,0.116984,1.98078,1.58672
9.890e-02,0.124531,2.09516,1.59063
9.900e-02,0.121969,1.96484,1.59766
9.910e-02,0.117406,1.97594,1.5875
9.920e-02,0.124797,2.10031,1.59453
9.930e-02,0.122109,1.97156,1.58906
9.940e-02,0.118016,1.92641,1.58594
9.950e-02,0.125578,2.09031,1.58438
9.960e-02,0.122844,1.98313,1.58125
9.970e-02,0.118469,1.96922,1.58438
9.980e-02,0.123953,2.05219,1.58047
9.990e-02,0.120188,2.04891,1.58672
1.000e-01,0.125172,2.11734,1.59063
1.001e-01,0.116094,1.88984,1.59609
1.002e-01,0.116531,2.08547,1.59531
1.003e-01,0.121641,2.15375,1.59219
1.004e-01,0.116016,1.92047,1.58359
1.005e-01,0.121594,1.97984,1.59297
1.006e-01,0.118297,2.02438,1.59141
1.007e-01,0.125734,2.08266,1.58906
1.008e-01,0.123812,2.00422,1.59297
1.009e-01,0.117578,2.02937,1.5875
1.010e-01,0.120203,1.99391,1.58828
1.011e-01,0.126078,2.03406,1.5875
1.012e-01,0.120391,2.06312,1.58906
1.013e-01,0.120234,2,1.58125
1.014e-01,0.118219,1.97906,1.57969
1.015e-01,0.115656,2.05641,1.58906
1.016e-01,0.123047,2.03094,1.59375
1.017e-01,0.121078,1.96516,1.58906
1.018e-01,0.116078,2.04188,1.59297
1.019e-01,0.115641,1.95813,1.59453
1.020e-01,0.118125,1.99672,1.60391
1.021e-01,0.123188,2.15266,1.59141
1.022e-01,0.115547,2.02266,1.58906
1.023e-01,0.118078,2.01063,1.59375
1.024e-01,0.122875,2.17188,1.58906
1.025e-01,0.115016,2.06531,1.58828
1.026e-01,0.115047,1.99094,1.59063
1.027e-01,0.117453,1.98719,1.59375
1.028e-01,0.125094,2.13203,1.58516
1.029e-01,0.122281,2.05156,1.58438
1.030e-01,0.117516,2.04328,1.58594
1.031e-01,0.125109,2.18828,1.58672
1.032e-01,0.122672,2.09844,1.59141
1.033e-01,0.115141,2.02781,1.59141
1.034e-01,0.117516,2.03547,1.59375
1.035e-01,0.125391,2.16641,1.59453
1.036e-01,0.122844,2.07625,1.59531
1.037e-01,0.115766,2.00641,1.58828
1.038e-01,0.118234,2.02281,1.59063
1.039e-01,0.125953,2.14406,1.58672
1.040e-01,0.123422,2.06844,1.58359
1.041e-01,0.116359,2.01203,1.58906
1.042e-01,0.118828,2.02984,1.58438
1.043e-01,0.126766,2.13359,1.58594
1.044e-01,0.123828,2.08922,1.58047
1.045e-01,0.117406,2.10766,1.58203
1.046e-01,0.120203,2.02672,1.58203
1.047e-01,0.127703,2.12,1.57031
1.048e-01,0.125281,2.06875,1.57812
1.049e-01,0.11875,2.05641,1.57734
1.050e-01,0.118406,1.99953,1.58281
1.051e-01,0.116031,1.96484,1.57266
1.052e-01,0.112719,2.03688,1.57578
1.053e-01,0.120297,2.06703,1.57969
1.054e-01,0.120297,2.00766,1.58203
1.055e-01,0.117937,1.98109,1.57891
1.056e-01,0.114812,2.06578,1.58281
1.057e-01,0.1225,2.08359,1.57109
1.058e-01,0.119891,2.03891,1.58281
1.059e-01,0.114172,2.12906,1.57734
1.060e-01,0.114187,2.07859,1.57109
1.061e-01,0.116547,2.01234,1.57891
1.062e-01,0.124109,2.02828,1.57422
1.063e-01,0.121969,1.99672,1.57109
1.064e-01,0.116266,2.08312,1.57109
1.065e-01,0.116375,2.03859,1.56797
1.066e-01,0.118766,1.97406,1.57656
1.067e-01,0.124719,2.03641,1.57812
1.068e-01,0.119078,2.13047,1.57891
1.069e-01,0.118875,2.08891,1.57656
1.070e-01,0.118641,2.00344,1.57891
1.071e-01,0.116844,2,1.57578
1.072e-01,0.114563,2.13281,1.57969
1.073e-01,0.122094,2.08969,1.57656
1.074e-01,0.121922,1.99906,1.57812
1.075e-01,0.120047,1.99625,1.57734
1.076e-01,0.115266,2.13219,1.57344
1.077e-01,0.115078,2.09578,1.57422
1.078e-01,0.114937,2.00797,1.575
1.079e-01,0.117297,1.995,1.56797
1.080e-01,0.124719,2.16812,1.56797
1.081e-01,0.121906,2.07125,1.57344
1.082e-01,0.116906,2.02547,1.56484
1.083e-01,0.124781,2.20734,1.56719
1.084e-01,0.124531,2.11,1.56797
1.085e-01,0.121828,2.03156,1.57344
1.086e-01,0.116859,2.01969,1.55781
1.087e-01,0.124531,2.17078,1.57734
1.088e-01,0.121969,2.08203,1.56719
1.089e-01,0.114719,1.99313,1.55938
1.090e-01,0.117125,1.99063,1.56719
1.091e-01,0.124812,2.1225,1.56172
1.092e-01,0.122453,2.00328,1.57734
1.093e-01,0.117906,1.99125,1.57031
1.094e-01,0.125797,2.15156,1.56953
1.095e-01,0.123094,2.04188,1.56719
1.096e-01,0.118688,2.00984,1.56328
1.097e-01,0.126578,2.18906,1.575
1.098e-01,0.126297,2.09656,1.56641
1.099e-01,0.123531,2.03672,1.56172
1.100e-01,0.119891,2.04453,1.56406
1.101e-01,0.127547,2.12328,1.57344
1.102e-01,0.127469,2.07812,1.57109
1.103e-01,0.124828,2.01984,1.56094
1.104e-01,0.118391,2.00969,1.56563
1.105e-01,0.116187,1.97297,1.56406
1.106e-01,0.112469,2.03219,1.56406
1.107e-01,0.120094,2.08594,1.57656
1.108e-01,0.118109,2.01156,1.57656
1.109e-01,0.114984,2.09594,1.57656
1.110e-01,0.122688,2.14516,1.57031
1.111e-01,0.122297,2.03313,1.57891
1.112e-01,0.120141,2.00953,1.58281
1.113e-01,0.117109,2.08937,1.5875
1.114e-01,0.124891,2.09953,1.58672
1.115e-01,0.124688,2.03016,1.58828
1.116e-01,0.124234,1.98453,1.58594
1.117e-01,0.122203,1.95891,1.57891
1.118e-01,0.116875,2.06688,1.575
1.119e-01,0.119063,1.99328,1.58047
1.120e-01,0.125031,1.98891,1.57891
1.121e-01,0.119437,2.125,1.57109
1.122e-01,0.119328,2.10359,1.57812
1.123e-01,0.118937,1.99219,1.57969
1.124e-01,0.117172,1.98656,1.58359
1.125e-01,0.114703,2.1,1.57578
1.126e-01,0.122484,2.07844,1.57422
1.127e-01,0.122094,1.97141,1.57578
1.128e-01,0.120391,1.98078,1.57344
1.129e-01,0.115734,2.10281,1.57109
1.130e-01,0.115563,2.04953,1.575
1.131e-01,0.115344,1.98531,1.57266
1.132e-01,0.118047,2.01938,1.57578
1.133e-01,0.125297,2.17344,1.57891
1.134e-01,0.122563,2.09031,1.58281
1.135e-01,0.114937,1.98891,1.58281
1.136e-01,0.117297,2.01781,1.58125
1.137e-01,0.124984,2.2,1.57812
1.138e-01,0.122297,2.10469,1.575
1.139e-01,0.114875,2.01125,1.58125
1.140e-01,0.117437,2.03313,1.57969
1.141e-01,0.125125,2.19719,1.57031
1.142e-01,0.124891,2.12062,1.57031
1.143e-01,0.122047,2.04203,1.56719
1.144e-01,0.117547,2.04438,1.57266
1.145e-01,0.125219,2.21344,1.57422
1.146e-01,0.125,2.13594,1.56875
1.147e-01,0.122375,2.06656,1.57422
1.148e-01,0.115156,2.00922,1.57031
1.149e-01,0.117688,2.02625,1.57344
1.150e-01,0.125422,2.15594,1.56719
1.151e-01,0.125234,2.08547,1.57031
1.152e-01,0.123016,2.02719,1.55781
1.153e-01,0.118641,2.05766,1.57344
1.154e-01,0.126516,2.19859,1.57656
1.155e-01,0.126172,2.12016,1.55859
1.156e-01,0.123531,2.06594,1.56016
1.157e-01,0.116844,2.0625,1.57109
1.158e-01,0.119078,2.05234,1.56719
1.159e-01,0.126844,2.15766,1.56719
1.160e-01,0.127141,2.07891,1.57734
1.161e-01,0.124219,2.03156,1.56797
1.162e-01,0.117578,2.02641,1.56094
1.163e-01,0.120391,2.0125,1.56172
1.164e-01,0.128141,2.16953,1.56484
1.165e-01,0.125031,2.15719,1.56172
1.166e-01,0.11925,1.835,1.56563
1.167e-01,0.125688,2.10562,1.56172
1.168e-01,0.125344,2.06641,1.55703
1.169e-01,0.123312,2.03453,1.55781
1.170e-01,0.117016,2.10672,1.55313
1.171e-01,0.116766,2.03406,1.56484
1.172e-01,0.119328,1.99516,1.55703
1.173e-01,0.126937,2.035,1.56328
1.174e-01,0.124828,1.99234,1.56406
1.175e-01,0.118406,2.06016,1.56484
1.176e-01,0.118422,2.01688,1.56094
1.177e-01,0.116719,1.98547,1.55938
1.178e-01,0.113609,2.09906,1.55859
1.179e-01,0.12125,2.12125,1.55625
1.180e-01,0.121016,2.02359,1.55313
1.181e-01,0.118984,2.00953,1.56172
1.182e-01,0.116047,2.12953,1.56094
1.183e-01,0.123594,2.12094,1.55859
1.184e-01,0.121703,2.03547,1.54844
1.185e-01,0.116531,2.20656,1.56016
1.186e-01,0.116281,2.16078,1.54922
1.187e-01,0.116109,2.08609,1.55703
1.188e-01,0.118578,2.02609,1.55313
1.189e-01,0.126031,1.99719,1.56094
1.190e-01,0.124156,1.97828,1.55547
1.191e-01,0.119203,2.1175,1.55781
1.192e-01,0.118937,2.08547,1.56406
1.193e-01,0.118844,2.00672,1.56797
1.194e-01,0.117188,2.00047,1.56094
1.195e-01,0.114953,2.13016,1.55938
1.196e-01,0.122609,2.08859,1.56094
1.197e-01,0.121906,2.01531,1.55938
1.198e-01,0.120437,2.01313,1.55156
1.199e-01,0.115734,2.16812,1.54766
1.200e-01,0.11575,2.15297,1.55391
1.201e-01,0.115453,2.05313,1.55391
1.202e-01,0.115281,1.98047,1.54453
1.203e-01,0.117937,1.99109,1.54688
1.204e-01,0.125328,2.15016,1.54531
1.205e-01,0.122703,2.04891,1.54609
1.206e-01,0.117766,2.03156,1.54375
1.207e-01,0.125359,2.21375,1.54375
1.208e-01,0.125078,2.11344,1.54766
1.209e-01,0.122437,2.04203,1.55
1.210e-01,0.117906,2.04,1.54219
1.211e-01,0.125703,2.17313,1.54297
1.212e-01,0.123109,2.08922,1.54688
1.213e-01,0.115937,2.01438,1.55156
1.214e-01,0.118422,2.01344,1.53984
1.215e-01,0.126422,2.10781,1.54375
1.216e-01,0.123734,2.00594,1.54375
1.217e-01,0.119141,2.05203,1.55
1.218e-01,0.127219,2.19391,1.55156
1.219e-01,0.127063,2.10469,1.55391
1.220e-01,0.124344,2.04875,1.55547
1.221e-01,0.120047,2.0525,1.55703
1.222e-01,0.128172,2.17984,1.56641
1.223e-01,0.127641,2.11266,1.55547
1.224e-01,0.125437,2.02078,1.56172
1.225e-01,0.116656,2.04031,1.56172
1.226e-01,0.110516,2.10453,1.56172
1.227e-01,0.112906,2.06141,1.55781
1.228e-01,0.120937,2.07969,1.56172
1.229e-01,0.118516,2.0175,1.55547
1.230e-01,0.115109,2.08922,1.56484
1.231e-01,0.123016,2.14812,1.56328
1.232e-01,0.122781,2.06719,1.56719
1.233e-01,0.1225,2.03625,1.56641
1.234e-01,0.120141,1.95156,1.5625
1.235e-01,0.117125,2.03703,1.56563
1.236e-01,0.124875,2.09422,1.57031
1.237e-01,0.124797,2.01391,1.56875
1.238e-01,0.122453,1.96578,1.57109
1.239e-01,0.119766,2.06609,1.57812
1.240e-01,0.1245,2.07172,1.56719
1.241e-01,0.114516,1.92609,1.56406
1.242e-01,0.112063,2.05578,1.5625
1.243e-01,0.119469,2.03734,1.57266
1.244e-01,0.117609,1.9925,1.56875
1.245e-01,0.11525,2.105,1.56328
1.246e-01,0.122641,2.08859,1.55781
1.247e-01,0.122156,1.97297,1.56641
1.248e-01,0.120469,1.97188,1.56641
1.249e-01,0.115484,2.11094,1.5625
1.250e-01,0.115422,2.09406,1.56406
1.251e-01,0.115125,1.98281,1.57344
1.252e-01,0.1175,1.98969,1.55625
1.253e-01,0.122656,2.14875,1.55703
1.254e-01,0.115,2.06641,1.56406
1.255e-01,0.114875,1.98781,1.55625
1.256e-01,0.117422,1.99016,1.56172
1.257e-01,0.124828,2.14641,1.55234
1.258e-01,0.122141,2.07469,1.56484
1.259e-01,0.114781,1.99047,1.55391
1.260e-01,0.117078,2.00156,1.56172
1.261e-01,0.124672,2.15375,1.56016
1.262e-01,0.121797,2.07984,1.56094
1.263e-01,0.117547,2.04094,1.55859
1.264e-01,0.125281,2.22859,1.56328
1.265e-01,0.125016,2.13656,1.56484
1.266e-01,0.122234,2.05922,1.55625
1.267e-01,0.115031,2.02047,1.56641
1.268e-01,0.117266,2.02297,1.56406
1.269e-01,0.125266,2.14281,1.56094
1.270e-01,0.122563,2.07875,1.56016
1.271e-01,0.115687,2.03328,1.56563
1.272e-01,0.118156,2.04391,1.55703
1.273e-01,0.125812,2.1575,1.55938
1.274e-01,0.125531,2.08953,1.56016
1.275e-01,0.122937,2.02406,1.56328
1.276e-01,0.118797,2.0525,1.55313
1.277e-01,0.126766,2.16734,1.55781
1.278e-01,0.126344,2.08656,1.55234
1.279e-01,0.124,2.03578,1.55547
1.280e-01,0.117312,2.02875,1.55703
1.281e-01,0.119797,2.02891,1.56484
1.282e-01,0.127797,2.11781,1.55781
1.283e-01,0.125297,2.06813,1.56484
1.284e-01,0.11875,2.02594,1.55781
1.285e-01,0.121109,2.05094,1.54531
1.286e-01,0.128953,2.125,1.54922
1.287e-01,0.126328,2.07234,1.55547
1.288e-01,0.120375,2.07859,1.55234
1.289e-01,0.120156,2.02516,1.55078
1.290e-01,0.11775,1.98141,1.55078
1.291e-01,0.114719,2.08312,1.55547
1.292e-01,0.122266,2.12562,1.55078
1.293e-01,0.121906,2.03453,1.55313
1.294e-01,0.119703,2.00656,1.54609
1.295e-01,0.116844,2.09453,1.54766
1.296e-01,0.124406,2.13109,1.54609
1.297e-01,0.124172,2.05203,1.54453
1.298e-01,0.122,2.01203,1.54063
1.299e-01,0.116359,2.09672,1.54922
1.300e-01,0.116219,2.05828,1.53359
1.301e-01,0.118984,2.00344,1.54219
1.302e-01,0.124469,2.04516,1.54297
1.303e-01,0.119188,2.11625,1.54297
1.304e-01,0.118703,2.07875,1.53828
1.305e-01,0.118609,2.0025,1.53984
1.306e-01,0.116797,1.98875,1.54453
1.307e-01,0.114781,2.11656,1.54375
1.308e-01,0.121891,2.08109,1.53516
1.309e-01,0.120219,2.02516,1.53906
1.310e-01,0.1155,2.15687,1.53828
1.311e-01,0.115172,2.12406,1.53438
1.312e-01,0.114891,2.04,1.53281
1.313e-01,0.117359,2.03406,1.52656
1.314e-01,0.124891,2.18422,1.52891
1.315e-01,0.122203,2.10656,1.53281
1.316e-01,0.114703,2.00781,1.53047
1.317e-01,0.117047,1.96437,1.53125
1.318e-01,0.122219,2.07953,1.52266
1.319e-01,0.11475,1.99578,1.52422
1.320e-01,0.117172,1.94641,1.52813
1.321e-01,0.122547,2.11172,1.53047
1.322e-01,0.114984,2.04641,1.53125
1.323e-01,0.117719,2.02375,1.52656
1.324e-01,0.125219,2.12547,1.51875
1.325e-01,0.122688,2.03625,1.52188
1.326e-01,0.118453,2.03766,1.52266
1.327e-01,0.125969,2.15328,1.52109
1.328e-01,0.123234,2.06453,1.525
1.329e-01,0.119078,2.07281,1.53047
1.330e-01,0.127219,2.17703,1.53984
1.331e-01,0.124531,2.0825,1.53672
1.332e-01,0.117469,2.04016,1.52969
1.333e-01,0.120219,2.03578,1.54219
1.334e-01,0.127969,2.10516,1.53906
1.335e-01,0.125406,2.00031,1.53047
1.336e-01,0.116797,2.01297,1.53047
1.337e-01,0.113563,2.09813,1.53125
1.338e-01,0.121172,2.13609,1.53125
1.339e-01,0.118531,2.06141,1.52813
1.340e-01,0.115625,2.12391,1.52734
1.341e-01,0.123375,2.15563,1.52656
1.342e-01,0.122984,2.05734,1.53438
1.343e-01,0.120719,2.01203,1.53203
1.344e-01,0.117734,2.08328,1.53125
1.345e-01,0.125406,2.10984,1.53516
1.346e-01,0.123188,2.04719,1.53828
1.347e-01,0.117375,2.09969,1.53438
1.348e-01,0.11725,2.03656,1.53359
1.349e-01,0.115344,2.00438,1.54063
1.350e-01,0.112812,2.10203,1.53594
1.351e-01,0.119937,2.06672,1.53672
1.352e-01,0.118188,2.00937,1.53516
1.353e-01,0.115984,2.12641,1.53203
1.354e-01,0.1235,2.08781,1.53438
1.355e-01,0.1215,2.02594,1.53359
1.356e-01,0.116812,2.14859,1.53281
1.357e-01,0.116625,2.09078,1.53906
1.358e-01,0.116141,1.99969,1.54453
1.359e-01,0.118953,1.99609,1.53672
1.360e-01,0.123719,2.13578,1.54219
1.361e-01,0.116391,2.04094,1.53828
1.362e-01,0.118563,2.03578,1.53984
1.363e-01,0.123781,2.16719,1.54453
1.364e-01,0.116328,2.08594,1.54609
1.365e-01,0.115906,2.02078,1.54609
1.366e-01,0.118359,2.03719,1.54453
1.367e-01,0.123672,2.125,1.53828
1.368e-01,0.116359,2.06188,1.54141
1.369e-01,0.118969,2.04719,1.55
1.370e-01,0.126453,2.15391,1.55391
1.371e-01,0.124063,2.07563,1.54453
1.372e-01,0.116875,2.03906,1.54688
1.373e-01,0.116484,1.995,1.54688
1.374e-01,0.119016,1.94437,1.54297
1.375e-01,0.124391,2.05641,1.54766
1.376e-01,0.117391,2.01359,1.54297
1.377e-01,0.120016,2.00188,1.53984
1.378e-01,0.125266,2.10703,1.54063
1.379e-01,0.118516,2.06109,1.54375
1.380e-01,0.116594,2.01438,1.54922
1.381e-01,0.112781,2.03875,1.54141
1.382e-01,0.120609,2.11422,1.55781
1.383e-01,0.118078,2.04094,1.54766
1.384e-01,0.114875,2.07578,1.55
1.385e-01,0.122484,2.14141,1.55859
1.386e-01,0.121984,2.05094,1.55938
1.387e-01,0.119641,2.00969,1.54688
1.388e-01,0.116437,2.06266,1.54375
1.389e-01,0.12425,2.09969,1.54219
1.390e-01,0.121891,2.0525,1.54766
1.391e-01,0.116125,2.08531,1.54844
1.392e-01,0.118531,2.04688,1.54844
1.393e-01,0.126156,2.07516,1.55
1.394e-01,0.123859,2.01922,1.54297
1.395e-01,0.118297,2.07625,1.54297
1.396e-01,0.118016,2.02484,1.54609
1.397e-01,0.116141,1.98391,1.55547
1.398e-01,0.113844,2.08562,1.55391
1.399e-01,0.120969,2.06453,1.55313
1.400e-01,0.119016,1.99344,1.55547
1.401e-01,0.116812,2.11563,1.54688
1.402e-01,0.123812,2.09328,1.53828
1.403e-01,0.122016,2.03453,1.54609
1.404e-01,0.117063,2.13484,1.54844
1.405e-01,0.116719,2.04141,1.54844
1.406e-01,0.116859,1.99938,1.55156
1.407e-01,0.119109,1.98391,1.55313
1.408e-01,0.124063,2.10547,1.55156
1.409e-01,0.116516,2.01297,1.54844
1.410e-01,0.118937,1.99891,1.55234
1.411e-01,0.124297,2.1275,1.55078
1.412e-01,0.116469,1.99031,1.54688
1.413e-01,0.118984,1.97922,1.54922
1.414e-01,0.124078,2.09,1.55391
1.415e-01,0.116781,2.02484,1.54609
1.416e-01,0.116781,1.99047,1.54453
1.417e-01,0.115563,1.91844,1.54609
1.418e-01,0.112172,2.06531,1.53906
1.419e-01,0.114828,2.06891,1.54531
1.420e-01,0.122484,2.14609,1.54688
1.421e-01,0.120016,2.03422,1.53906
1.422e-01,0.116172,2.02,1.54219
1.423e-01,0.123844,2.14266,1.54688
1.424e-01,0.121266,2.00969,1.55313
1.425e-01,0.1175,2.04406,1.54531
1.426e-01,0.124906,2.13453,1.54922
1.427e-01,0.122578,2.02828,1.54766
1.428e-01,0.118922,2.02469,1.55156
1.429e-01,0.126656,2.12797,1.55078
1.430e-01,0.124203,2.03844,1.55938
1.431e-01,0.117969,2.02984,1.54688
1.432e-01,0.116031,1.98797,1.55156
1.433e-01,0.113109,2.05453,1.55078
1.434e-01,0.120375,2.05672,1.55156
1.435e-01,0.118141,1.94719,1.55
1.436e-01,0.115469,2.05344,1.54922
1.437e-01,0.123109,2.05547,1.54922
1.438e-01,0.121094,1.95781,1.54609
1.439e-01,0.118563,2.03344,1.54844
1.440e-01,0.126016,2.06453,1.55703
1.441e-01,0.123922,1.97922,1.55234
1.442e-01,0.118937,2.05516,1.55313
1.443e-01,0.118594,1.98531,1.55156
1.444e-01,0.116984,1.98109,1.55391
1.445e-01,0.114969,2.0875,1.55625
1.446e-01,0.121828,2.03172,1.55078
1.447e-01,0.120172,1.96359,1.55547
1.448e-01,0.115922,2.08703,1.55313
1.449e-01,0.115703,2.04094,1.54688
1.450e-01,0.115297,2.00719,1.54688
1.451e-01,0.117703,1.92781,1.54531
1.452e-01,0.122984,2.04438,1.54609
1.453e-01,0.118312,2.01797,1.54688
1.454e-01,0.126078,2.13297,1.55859
1.455e-01,0.123375,2.06094,1.55781
1.456e-01,0.118844,2.04844,1.54844
1.457e-01,0.126641,2.19766,1.54219
1.458e-01,0.125969,2.13125,1.54063
1.459e-01,0.123312,1.9875,1.55391
1.460e-01,0.119109,2.00156,1.55
1.461e-01,0.126781,2.12,1.53594
1.462e-01,0.124219,2.03172,1.54375
1.463e-01,0.119891,2.03906,1.53672
1.464e-01,0.127641,2.14656,1.53828
1.465e-01,0.125109,2.0825,1.53828
1.466e-01,0.118344,2.06891,1.54219
1.467e-01,0.116266,1.92016,1.54531
1.468e-01,0.112578,2.00609,1.54844
1.469e-01,0.120047,2.06734,1.55078
1.470e-01,0.11775,2.01141,1.54219
1.471e-01,0.114563,2.03797,1.54844
1.472e-01,0.122453,2.08688,1.54375
