Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
2.363e-01,0.116516,2.14219,9.59766
2.364e-01,0.107984,2.18203,9.60469
2.365e-01,0.116687,2.05828,9.59766
2.366e-01,0.125188,2.13422,9.59063
2.367e-01,0.118656,2.23078,9.59922
2.368e-01,0.11775,2.05422,9.60156
2.369e-01,0.126031,2.10672,9.59609
2.370e-01,0.120016,2.2325,9.59609
2.371e-01,0.119141,2.03625,9.58906
2.372e-01,0.113219,2.16656,9.59766
2.373e-01,0.121578,2.24672,9.59609
2.374e-01,0.112812,2.14516,9.59609
2.375e-01,0.121234,2.13125,9.59688
2.376e-01,0.112969,2.09516,9.59219
2.377e-01,0.121797,2.06328,9.59063
2.378e-01,0.11325,2.01281,9.6
2.379e-01,0.119281,2.18547,9.59922
2.380e-01,0.111375,2.23344,9.59531
2.381e-01,0.119875,2.15641,9.59766
2.382e-01,0.112609,2.16234,9.59688
2.383e-01,0.121516,2.11172,9.59375
2.384e-01,0.114406,2.10609,9.59453
2.385e-01,0.121375,2.25859,9.59297
2.386e-01,0.121984,2.10531,9.59766
2.387e-01,0.114578,2.15844,9.60313
2.388e-01,0.122312,2.26594,9.59922
2.389e-01,0.113078,2.1375,9.59688
2.390e-01,0.121016,2.18234,9.59063
2.391e-01,0.111844,2.04125,9.59922
2.392e-01,0.120172,2.09125,9.6
2.393e-01,0.129719,2.15016,9.60234
2.394e-01,0.121047,2.05594,9.59609
2.395e-01,0.114781,2.2175,9.59375
2.396e-01,0.123422,2.24797,9.59609
2.397e-01,0.114969,2.21156,9.58672
2.398e-01,0.123656,2.15719,9.58203
2.399e-01,0.115406,2.13266,9.59141
2.400e-01,0.124437,2.12828,9.58984
2.401e-01,0.116516,2.07375,9.58906
2.402e-01,0.123078,2.25422,9.5875
2.403e-01,0.123656,2.13187,9.58203
2.404e-01,0.115375,2.11672,9.58359
2.405e-01,0.122406,2.27875,9.58125
2.406e-01,0.122688,2.20141,9.58906
2.407e-01,0.114937,2.17094,9.58281
2.408e-01,0.122609,2.28672,9.57734
2.409e-01,0.123234,2.15938,9.57422
2.410e-01,0.116344,2.21313,9.57813
2.411e-01,0.124453,2.31891,9.57188
2.412e-01,0.115422,2.18781,9.57109
2.413e-01,0.123688,2.19531,9.56484
2.414e-01,0.114937,2.11625,9.57188
2.415e-01,0.122906,2.10516,9.56563
2.416e-01,0.114297,2.05641,9.56641
2.417e-01,0.119828,2.25391,9.57656
2.418e-01,0.120047,2.14312,9.57188
2.419e-01,0.111047,2.08875,9.57188
2.420e-01,0.117156,2.25641,9.58125
2.421e-01,0.127312,2.24781,9.57969
2.422e-01,0.118922,2.21969,9.57266
2.423e-01,0.127922,2.12906,9.57031
2.424e-01,0.120297,2.12578,9.575
2.425e-01,0.111906,2.18281,9.57734
2.426e-01,0.120703,2.06797,9.57344
2.427e-01,0.113781,2.16156,9.57109
2.428e-01,0.121594,2.24078,9.58438
2.429e-01,0.121937,2.0975,9.57031
2.430e-01,0.114516,2.16219,9.56719
2.431e-01,0.122563,2.23344,9.56797
2.432e-01,0.113859,2.12547,9.56094
2.433e-01,0.12175,2.13625,9.5625
2.434e-01,0.116281,2.27891,9.57031
2.435e-01,0.115687,2.15094,9.57266
2.436e-01,0.124719,2.16359,9.57109
2.437e-01,0.116109,2.05516,9.56797
2.438e-01,0.121656,2.20688,9.56641
2.439e-01,0.113563,2.21625,9.56797
2.440e-01,0.122,2.13875,9.56719
2.441e-01,0.114063,2.11187,9.56641
2.442e-01,0.120688,2.25344,9.56641
2.443e-01,0.121,2.13,9.56563
2.444e-01,0.112922,2.11094,9.57578
2.445e-01,0.12,2.22313,9.56797
2.446e-01,0.120469,2.09406,9.56563
2.447e-01,0.113,2.11797,9.56797
2.448e-01,0.120688,2.19437,9.56953
2.449e-01,0.114297,2.29234,9.56016
2.450e-01,0.113484,2.13828,9.56094
2.451e-01,0.121937,2.14469,9.56172
2.452e-01,0.116563,2.26219,9.56484
2.453e-01,0.115797,2.10453,9.55625
2.454e-01,0.124688,2.08531,9.56094
2.455e-01,0.119859,2.21125,9.56563
2.456e-01,0.110672,2.17531,9.55938
2.457e-01,0.119063,2.09391,9.55781
2.458e-01,0.126469,2.22859,9.56094
2.459e-01,0.118297,2.21594,9.55781
2.460e-01,0.127094,2.11094,9.55469
2.461e-01,0.119297,2.02469,9.56484
2.462e-01,0.126453,2.15,9.55938
2.463e-01,0.118984,2.19406,9.55859
2.464e-01,0.111094,2.25641,9.55391
2.465e-01,0.119531,2.08,9.55547
2.466e-01,0.113531,2.12969,9.55391
2.467e-01,0.121281,2.26547,9.56094
2.468e-01,0.112063,2.05656,9.55547
2.469e-01,0.11675,2.22156,9.55313
2.470e-01,0.125984,2.26812,9.54844
2.471e-01,0.117328,2.17625,9.55625
2.472e-01,0.125672,2.12672,9.55313
2.473e-01,0.116906,2.00234,9.5625
2.474e-01,0.122609,2.14281,9.56484
2.475e-01,0.114391,2.14547,9.55078
2.476e-01,0.122703,2.06,9.55234
2.477e-01,0.119688,2.21016,9.55547
2.478e-01,0.111453,2.22625,9.55859
2.479e-01,0.120219,2.11828,9.55469
2.480e-01,0.113125,2.10266,9.55078
2.481e-01,0.120625,2.19578,9.55391
2.482e-01,0.114094,2.28016,9.55547
2.483e-01,0.113187,2.13906,9.55078
2.484e-01,0.122031,2.12625,9.54453
2.485e-01,0.115969,2.23672,9.54922
2.486e-01,0.124297,2.26484,9.55469
2.487e-01,0.115625,2.14594,9.54844
2.488e-01,0.123812,2.11359,9.55391
2.489e-01,0.118922,2.15375,9.55938
2.490e-01,0.127563,2.22641,9.55781
2.491e-01,0.119109,2.15219,9.56016
2.492e-01,0.110187,2.10531,9.55547
2.493e-01,0.116281,2.27266,9.55781
2.494e-01,0.126469,2.21156,9.55781
2.495e-01,0.118703,2.17,9.55469
2.496e-01,0.110078,2.18406,9.55938
2.497e-01,0.117406,2.32141,9.54766
2.498e-01,0.117859,2.15844,9.55234
2.499e-01,0.126016,2.21437,9.55781
2.500e-01,0.119344,2.26375,9.55625
2.501e-01,0.118375,2.10734,9.55547
2.502e-01,0.111719,2.16766,9.55938
2.503e-01,0.120031,2.25469,9.55938
2.504e-01,0.111219,2.12922,9.55938
2.505e-01,0.1195,2.13563,9.55781
2.506e-01,0.129328,2.13891,9.55703
2.507e-01,0.120391,2.04109,9.55156
2.508e-01,0.114594,2.15844,9.56406
2.509e-01,0.123328,2.15094,9.56484
2.510e-01,0.115406,2.10125,9.56016
2.511e-01,0.12175,2.23625,9.56094
2.512e-01,0.114063,2.25,9.55234
2.513e-01,0.122672,2.14609,9.55781
2.514e-01,0.115297,2.04547,9.55078
2.515e-01,0.1225,2.22938,9.55703
2.516e-01,0.122766,2.09344,9.56016
2.517e-01,0.115359,2.10828,9.55781
2.518e-01,0.122922,2.18188,9.56641
2.519e-01,0.116703,2.27422,9.56563
2.520e-01,0.116125,2.105,9.55781
2.521e-01,0.124937,2.14688,9.56484
2.522e-01,0.115812,2.03688,9.56797
2.523e-01,0.120328,2.18328,9.5625
2.524e-01,0.111781,2.14891,9.56953
2.525e-01,0.120016,2.10609,9.5625
2.526e-01,0.111828,2.05953,9.57109
2.527e-01,0.117563,2.16484,9.56641
2.528e-01,0.109516,2.23641,9.56641
2.529e-01,0.118391,2.14141,9.55703
2.530e-01,0.110859,2.14422,9.56406
2.531e-01,0.117641,2.27141,9.55781
2.532e-01,0.118016,2.125,9.55547
2.533e-01,0.110187,2.17234,9.55859
2.534e-01,0.117688,2.26047,9.55391
2.535e-01,0.117937,2.09625,9.56719
2.536e-01,0.126344,2.12609,9.56016
2.537e-01,0.119688,2.23281,9.55703
2.538e-01,0.118984,2.07781,9.55313
2.539e-01,0.112422,2.16844,9.55938
2.540e-01,0.120844,2.21594,9.55234
2.541e-01,0.112234,2.12891,9.54922
2.542e-01,0.120594,2.08859,9.55391
2.543e-01,0.115969,2.2625,9.55078
2.544e-01,0.124859,2.24953,9.55469
2.545e-01,0.116547,2.19219,9.55391
2.546e-01,0.125016,2.10672,9.55078
2.547e-01,0.117094,2.08797,9.54922
2.548e-01,0.123719,2.20375,9.54688
2.549e-01,0.115687,2.25875,9.55469
2.550e-01,0.124844,2.12125,9.54766
2.551e-01,0.117563,2.09266,9.55234
2.552e-01,0.125109,2.21672,9.54531
2.553e-01,0.117906,2.30781,9.54922
2.554e-01,0.117172,2.12984,9.55547
2.555e-01,0.125578,2.15359,9.55469
2.556e-01,0.11925,2.26938,9.55781
2.557e-01,0.118656,2.10844,9.56016
2.558e-01,0.127359,2.09672,9.55781
2.559e-01,0.122016,2.23734,9.5625
2.560e-01,0.112422,2.15391,9.55469
2.561e-01,0.120797,2.12312,9.55938
2.562e-01,0.112281,2.03125,9.55391
2.563e-01,0.117828,2.22313,9.56094
2.564e-01,0.127984,2.21734,9.55859
2.565e-01,0.119641,2.19766,9.56563
2.566e-01,0.110766,2.16562,9.55625
2.567e-01,0.119437,2.07359,9.55703
2.568e-01,0.111938,2.09219,9.55
2.569e-01,0.118781,2.22891,9.55234
2.570e-01,0.119172,2.08359,9.55625
2.571e-01,0.111875,2.11734,9.55313
2.572e-01,0.119406,2.22359,9.56094
2.573e-01,0.119891,2.07812,9.56484
2.574e-01,0.113109,2.15656,9.55938
2.575e-01,0.120922,2.24078,9.56406
2.576e-01,0.111891,2.09359,9.56172
2.577e-01,0.120125,2.12594,9.57109
2.578e-01,0.129781,2.15406,9.56797
2.579e-01,0.120937,2.05859,9.56016
2.580e-01,0.114516,2.19406,9.56406
2.581e-01,0.123203,2.24609,9.56094
2.582e-01,0.115328,2.20578,9.55781
2.583e-01,0.123375,2.10078,9.55469
2.584e-01,0.115703,2.065,9.55938
2.585e-01,0.122031,2.24234,9.55703
2.586e-01,0.114281,2.26562,9.55469
2.587e-01,0.123094,2.16734,9.55156
2.588e-01,0.115719,2.21031,9.55078
2.589e-01,0.124625,2.05969,9.53984
2.590e-01,0.117359,2.10328,9.55
2.591e-01,0.124734,2.15437,9.54453
2.592e-01,0.118156,2.29688,9.54844
2.593e-01,0.117719,2.14734,9.5375
2.594e-01,0.126125,2.1975,9.54453
2.595e-01,0.117297,2.05437,9.54531
2.596e-01,0.110172,2.17906,9.54453
2.597e-01,0.118281,2.25078,9.5375
2.598e-01,0.109656,2.17297,9.54453
2.599e-01,0.118063,2.20078,9.54141
2.600e-01,0.127984,2.18078,9.54531
2.601e-01,0.119531,2.18047,9.55078
2.602e-01,0.110031,2.07187,9.55469
2.603e-01,0.115719,2.24766,9.54375
2.604e-01,0.125797,2.16781,9.55156
2.605e-01,0.118,2.185,9.55078
2.606e-01,0.109187,2.22688,9.54297
2.607e-01,0.117703,2.12172,9.54766
2.608e-01,0.110406,2.13906,9.54297
2.609e-01,0.117734,2.27781,9.54688
2.610e-01,0.118094,2.14266,9.54453
2.611e-01,0.111047,2.20625,9.54531
2.612e-01,0.118781,2.15422,9.54688
2.613e-01,0.127859,2.38187,9.55313
2.614e-01,0.118734,2.24016,9.54766
2.615e-01,0.126609,2.25156,9.54766
2.616e-01,0.117547,2.13156,9.54453
2.617e-01,0.126125,2.12641,9.54453
2.618e-01,0.117344,2.04125,9.54688
2.619e-01,0.122297,2.22688,9.54688
2.620e-01,0.113734,2.19922,9.54844
2.621e-01,0.122312,2.14281,9.54063
2.622e-01,0.114078,2.10766,9.54219
2.623e-01,0.120203,2.26609,9.54453
2.624e-01,0.120391,2.13719,9.54063
2.625e-01,0.111953,2.11656,9.54219
2.626e-01,0.118703,2.24219,9.54453
2.627e-01,0.118953,2.11,9.5375
2.628e-01,0.111406,2.13406,9.54375
2.629e-01,0.118563,2.23172,9.54063
2.630e-01,0.118953,2.09172,9.53984
2.631e-01,0.111938,2.13891,9.53906
2.632e-01,0.119547,2.21203,9.54688
2.633e-01,0.128812,2.28266,9.54375
2.634e-01,0.119594,2.13516,9.54219
2.635e-01,0.127609,2.11516,9.54453
2.636e-01,0.122047,2.25094,9.54141
2.637e-01,0.112578,2.16797,9.53281
2.638e-01,0.120797,2.11844,9.53672
2.639e-01,0.116187,2.26438,9.52656
2.640e-01,0.125531,2.23266,9.53047
2.641e-01,0.117375,2.16844,9.53359
2.642e-01,0.108016,2.16359,9.52969
2.643e-01,0.116656,2.06359,9.53047
2.644e-01,0.124734,2.15109,9.52891
2.645e-01,0.117188,2.20063,9.52969
2.646e-01,0.108953,2.25188,9.53594
2.647e-01,0.117531,2.09281,9.53828
2.648e-01,0.111312,2.13203,9.54453
2.649e-01,0.118812,2.2,9.53281
2.650e-01,0.127922,2.25438,9.53828
2.651e-01,0.118984,2.06766,9.53984
2.652e-01,0.111609,2.16219,9.54063
2.653e-01,0.12,2.14703,9.54219
2.654e-01,0.129719,2.17281,9.53438
2.655e-01,0.121484,2.04516,9.53906
2.656e-01,0.115219,2.22141,9.5375
2.657e-01,0.124172,2.15938,9.54297
2.658e-01,0.115922,2.07141,9.53828
2.659e-01,0.122063,2.13984,9.54375
2.660e-01,0.114437,2.19453,9.53828
2.661e-01,0.123281,2.07469,9.53203
2.662e-01,0.115875,2.07156,9.525
2.663e-01,0.123031,2.12219,9.52734
2.664e-01,0.115844,2.20438,9.53203
2.665e-01,0.123547,2.26812,9.53828
2.666e-01,0.114469,2.07563,9.53281
2.667e-01,0.122203,2.07547,9.53438
2.668e-01,0.116391,2.17844,9.54141
2.669e-01,0.124719,2.19141,9.54453
2.670e-01,0.116109,2.09578,9.54766
2.671e-01,0.124078,2.03125,9.53984
2.672e-01,0.119469,2.13922,9.54141
2.673e-01,0.110063,2.11875,9.53906
2.674e-01,0.11575,2.27375,9.53828
2.675e-01,0.125922,2.23641,9.53516
2.676e-01,0.118031,2.10984,9.53281
2.677e-01,0.124437,2.28406,9.53281
2.678e-01,0.124969,2.07563,9.53672
2.679e-01,0.117219,2.10813,9.54531
2.680e-01,0.124297,2.19609,9.54453
2.681e-01,0.117406,2.21047,9.55313
2.682e-01,0.125063,2.32672,9.54297
2.683e-01,0.115875,2.15406,9.54766
2.684e-01,0.123812,2.15313,9.54531
2.685e-01,0.117953,2.24672,9.54766
2.686e-01,0.126406,2.3025,9.55313
2.687e-01,0.117422,2.16406,9.55547
2.688e-01,0.125969,2.14328,9.55547
2.689e-01,0.117344,2.04672,9.55547
2.690e-01,0.122719,2.24812,9.55
2.691e-01,0.114422,2.20797,9.55703
2.692e-01,0.123047,2.12859,9.55078
2.693e-01,0.115031,2.10031,9.55078
2.694e-01,0.121328,2.23953,9.55391
2.695e-01,0.114063,2.28812,9.55938
2.696e-01,0.122719,2.15687,9.55859
2.697e-01,0.115641,2.16625,9.56406
2.698e-01,0.123141,2.27062,9.56719
2.699e-01,0.123656,2.12062,9.55469
2.700e-01,0.116594,2.15984,9.56484
2.701e-01,0.124188,2.24125,9.56641
2.702e-01,0.115203,2.10984,9.56172
2.703e-01,0.123375,2.1175,9.55703
2.704e-01,0.117641,2.27016,9.54531
2.705e-01,0.1165,2.12609,9.55781
2.706e-01,0.125969,2.00969,9.5625
2.707e-01,0.120906,2.27984,9.56484
2.708e-01,0.120234,2.11266,9.56172
2.709e-01,0.111453,2.07234,9.56406
2.710e-01,0.117203,2.24703,9.5625
2.711e-01,0.126859,2.21094,9.5625
2.712e-01,0.119063,2.18594,9.55625
2.713e-01,0.110203,2.29688,9.56641
2.714e-01,0.118734,2.11891,9.56719
2.715e-01,0.111594,2.14906,9.57266
2.716e-01,0.118563,2.28859,9.56484
2.717e-01,0.118844,2.13406,9.55859
2.718e-01,0.111734,2.18844,9.56094
2.719e-01,0.119531,2.26516,9.56484
2.720e-01,0.119766,2.13094,9.57031
2.721e-01,0.113047,2.23547,9.56953
2.722e-01,0.121016,2.30969,9.57031
2.723e-01,0.121797,2.14453,9.56484
2.724e-01,0.130297,2.12594,9.56875
2.725e-01,0.121578,2.03469,9.56641
2.726e-01,0.115156,2.17391,9.56484
2.727e-01,0.123594,2.18656,9.56953
2.728e-01,0.115563,2.14375,9.575
2.729e-01,0.124109,2.08359,9.57422
2.730e-01,0.11575,2.06016,9.57813
2.731e-01,0.121797,2.22156,9.56719
2.732e-01,0.114063,2.26187,9.56797
2.733e-01,0.122812,2.17563,9.56719
2.734e-01,0.11525,2.17031,9.56719
2.735e-01,0.123953,2.04719,9.56719
2.736e-01,0.117203,2.09359,9.57344
2.737e-01,0.12425,2.20953,9.56797
2.738e-01,0.124844,2.06469,9.57578
2.739e-01,0.117531,2.11906,9.56719
2.740e-01,0.125063,2.20844,9.56641
2.741e-01,0.116203,2.06844,9.56719
2.742e-01,0.123812,2.09187,9.57656
2.743e-01,0.117922,2.24313,9.57969
2.744e-01,0.117641,2.13547,9.58906
2.745e-01,0.126531,2.09031,9.58984
2.746e-01,0.121188,2.2575,9.58281
2.747e-01,0.112125,2.20188,9.58203
2.748e-01,0.120453,2.16797,9.57031
2.749e-01,0.112266,2.16219,9.57422
2.750e-01,0.120953,2.08891,9.57188
2.751e-01,0.112828,2.06953,9.57031
2.752e-01,0.119156,2.22484,9.57344
2.753e-01,0.119547,2.10906,9.575
2.754e-01,0.111781,2.11,9.57578
2.755e-01,0.118312,2.245,9.56641
2.756e-01,0.118641,2.06328,9.57031
2.757e-01,0.126828,2.17281,9.57031
2.758e-01,0.119953,2.27859,9.57344
2.759e-01,0.118937,2.12438,9.56016
2.760e-01,0.112281,2.19453,9.5625
2.761e-01,0.120188,2.21797,9.56563
2.762e-01,0.111516,2.14422,9.56484
2.763e-01,0.11975,2.16109,9.56641
2.764e-01,0.128969,2.20672,9.56484
2.765e-01,0.120344,2.11359,9.56016
2.766e-01,0.128609,2.08984,9.56406
2.767e-01,0.119875,2.00766,9.57266
2.768e-01,0.114078,2.13797,9.575
2.769e-01,0.123125,2.20703,9.57109
2.770e-01,0.115156,2.12547,9.57578
2.771e-01,0.123937,2.04953,9.57422
2.772e-01,0.116047,2.04625,9.57969
2.773e-01,0.122563,2.25906,9.57656
2.774e-01,0.122797,2.07891,9.56484
2.775e-01,0.11475,2.07594,9.56797
2.776e-01,0.122141,2.19047,9.57109
2.777e-01,0.115375,2.26063,9.57109
2.778e-01,0.114359,2.15422,9.57344
2.779e-01,0.122734,2.17281,9.56563
2.780e-01,0.116375,2.28109,9.5625
2.781e-01,0.115922,2.12859,9.56641
2.782e-01,0.124281,2.15563,9.57031
2.783e-01,0.115375,2.04359,9.56563
2.784e-01,0.120203,2.23094,9.575
2.785e-01,0.111469,2.055,9.57422
2.786e-01,0.116641,2.36125,9.57109
2.787e-01,0.117031,2.24,9.57578
2.788e-01,0.126328,2.18719,9.57734
2.789e-01,0.118078,2.14094,9.56875
2.790e-01,0.108641,2.13406,9.57344
2.791e-01,0.117219,2.07781,9.57344
2.792e-01,0.125594,2.29625,9.57734
2.793e-01,0.125688,2.06531,9.57344
2.794e-01,0.117172,2.05844,9.57031
2.795e-01,0.124437,2.18094,9.56953
2.796e-01,0.117156,2.26969,9.5625
2.797e-01,0.116719,2.11078,9.57344
2.798e-01,0.124578,2.16,9.57813
2.799e-01,0.118234,2.26375,9.57813
2.800e-01,0.1175,2.12828,9.56953
2.801e-01,0.126094,2.14281,9.57109
2.802e-01,0.120578,2.26141,9.57109
2.803e-01,0.119531,2.12672,9.57266
2.804e-01,0.128547,2.12172,9.57109
2.805e-01,0.119828,2.01031,9.55938
2.806e-01,0.113719,2.14,9.56484
2.807e-01,0.122266,2.14453,9.56563
2.808e-01,0.114094,2.10156,9.56953
2.809e-01,0.120203,2.24578,9.56406
2.810e-01,0.11225,2.25375,9.56875
2.811e-01,0.121047,2.22438,9.57031
2.812e-01,0.113641,2.17359,9.57734
2.813e-01,0.120266,2.27906,9.58203
2.814e-01,0.120781,2.14844,9.57891
2.815e-01,0.113109,2.21594,9.57188
2.816e-01,0.121875,2.08813,9.57266
2.817e-01,0.115203,2.06625,9.57188
2.818e-01,0.122969,2.13125,9.57813
2.819e-01,0.116719,2.23609,9.57344
2.820e-01,0.116172,2.07266,9.58516
2.821e-01,0.109859,2.16203,9.58281
2.822e-01,0.118563,2.1825,9.58984
2.823e-01,0.128047,2.17,9.5875
2.824e-01,0.119422,2.105,9.59609
2.825e-01,0.113906,2.22422,9.58828
2.826e-01,0.122422,2.18891,9.59375
2.827e-01,0.114766,2.14328,9.59453
2.828e-01,0.123141,2.04078,9.5875
2.829e-01,0.119984,2.1225,9.59219
2.830e-01,0.111719,2.24969,9.58594
2.831e-01,0.120453,2.11313,9.59688
2.832e-01,0.1135,2.12203,9.60078
2.833e-01,0.120828,2.22063,9.59219
2.834e-01,0.120937,2.05141,9.59297
2.835e-01,0.114047,2.10219,9.59453
2.836e-01,0.121578,2.17531,9.59219
2.837e-01,0.115641,2.25297,9.58828
2.838e-01,0.115109,2.08953,9.59219
2.839e-01,0.124031,2.09094,9.59688
2.840e-01,0.118797,2.19109,9.59375
2.841e-01,0.127281,2.16969,9.59141
2.842e-01,0.118875,2.07484,9.59453
2.843e-01,0.124453,2.21906,9.59453
2.844e-01,0.116078,2.185,9.59375
2.845e-01,0.124719,2.11047,9.59375
2.846e-01,0.117125,2.17766,9.59922
2.847e-01,0.125781,1.94312,9.6
2.848e-01,0.122906,2.05828,9.60391
2.849e-01,0.114906,2.12938,9.60234
2.850e-01,0.122375,2.18125,9.60469
2.851e-01,0.115859,2.24984,9.60469
2.852e-01,0.114922,2.06391,9.6125
2.853e-01,0.123625,2.07359,9.60469
2.854e-01,0.117797,2.19578,9.59531
2.855e-01,0.125844,2.18516,9.60078
2.856e-01,0.117047,2.05672,9.60469
2.857e-01,0.122016,2.20875,9.59453
2.858e-01,0.113672,2.13719,9.60391
2.859e-01,0.121984,2.07984,9.59766
2.860e-01,0.113969,2.01344,9.60156
2.861e-01,0.119594,2.1475,9.60078
2.862e-01,0.111828,2.13828,9.60703
2.863e-01,0.118437,2.25156,9.60703
2.864e-01,0.118781,2.09906,9.60078
2.865e-01,0.111141,2.03594,9.60313
2.866e-01,0.118344,2.15844,9.59688
2.867e-01,0.111844,2.25016,9.59297
2.868e-01,0.12025,2.07078,9.59609
2.869e-01,0.114234,2.10141,9.58594
2.870e-01,0.122344,2.16219,9.59141
2.871e-01,0.113063,2.01734,9.58828
2.872e-01,0.117563,2.18,9.58906
2.873e-01,0.127188,2.23656,9.59219
2.874e-01,0.118625,2.11719,9.58906
2.875e-01,0.126984,2.06891,9.58906
2.876e-01,0.122875,2.21328,9.58828
2.877e-01,0.113563,2.18109,9.59375
2.878e-01,0.122047,2.08891,9.59766
2.879e-01,0.114203,2.06609,9.59531
2.880e-01,0.121094,2.17359,9.59688
2.881e-01,0.113594,2.36469,9.59609
2.882e-01,0.112703,2.08469,9.58906
2.883e-01,0.120594,2.08109,9.59141
2.884e-01,0.11375,2.22234,9.57734
2.885e-01,0.113125,2.06219,9.59375
2.886e-01,0.121703,2.12188,9.59609
2.887e-01,0.115391,2.24375,9.59375
2.888e-01,0.114828,2.07156,9.58672
2.889e-01,0.1235,2.08828,9.58984
2.890e-01,0.117922,2.24594,9.58906
2.891e-01,0.117437,2.17063,9.57734
2.892e-01,0.126281,2.06094,9.58828
2.893e-01,0.121719,2.23016,9.58906
2.894e-01,0.1125,2.20812,9.59219
2.895e-01,0.120828,2.26938,9.59141
2.896e-01,0.121203,1.98406,9.58828
2.897e-01,0.117078,2.16438,9.59297
2.898e-01,0.126172,2.11656,9.58516
2.899e-01,0.118219,2.12875,9.57969
2.900e-01,0.11,2.18297,9.59141
2.901e-01,0.118656,2.07531,9.59688
2.902e-01,0.111781,2.07953,9.58906
2.903e-01,0.118906,2.25531,9.59219
2.904e-01,0.119594,2.10891,9.58203
2.905e-01,0.112422,2.19156,9.58906
2.906e-01,0.120109,2.29406,9.58125
2.907e-01,0.120563,2.14,9.58203
2.908e-01,0.129359,2.10906,9.58203
2.909e-01,0.123391,2.29219,9.57969
2.910e-01,0.123063,2.15891,9.59141
2.911e-01,0.113719,2.03172,9.58906
2.912e-01,0.118812,2.23641,9.58906
2.913e-01,0.110219,2.22688,9.58906
2.914e-01,0.118297,2.18641,9.59141
2.915e-01,0.110687,2.17078,9.58281
2.916e-01,0.118984,2.12109,9.5875
2.917e-01,0.111281,2.11781,9.58984
2.918e-01,0.119937,2.04188,9.59297
2.919e-01,0.112422,2.07375,9.59297
2.920e-01,0.119141,2.23391,9.6
2.921e-01,0.119516,2.11219,9.58906
2.922e-01,0.112063,2.13922,9.59141
2.923e-01,0.118953,2.28938,9.59063
2.924e-01,0.119516,2.13813,9.58594
2.925e-01,0.112281,2.19469,9.5875
2.926e-01,0.120203,2.29563,9.58672
2.927e-01,0.120875,2.15063,9.58672
2.928e-01,0.129172,2.19875,9.59063
2.929e-01,0.120312,2.06703,9.58594
2.930e-01,0.113453,2.18094,9.58828
2.931e-01,0.121734,2.36094,9.59063
2.932e-01,0.122344,2.08953,9.58125
2.933e-01,0.11675,2.21906,9.58125
2.934e-01,0.125531,2.23656,9.57813
2.935e-01,0.11725,2.16969,9.57578
2.936e-01,0.125703,2.11563,9.58125
2.937e-01,0.117859,2.095,9.57891
2.938e-01,0.108781,2.10734,9.57578
2.939e-01,0.114859,2.26531,9.575
2.940e-01,0.125078,2.22375,9.57734
2.941e-01,0.117906,2.21328,9.57344
2.942e-01,0.126578,2.10266,9.57031
2.943e-01,0.119625,2.13203,9.56797
2.944e-01,0.111656,2.17406,9.5625
2.945e-01,0.119078,2.31656,9.56172
2.946e-01,0.119328,2.18562,9.56953
2.947e-01,0.128031,2.15047,9.57188
2.948e-01,0.122063,2.32781,9.57188
2.949e-01,0.121172,2.18047,9.57266
2.950e-01,0.129891,2.18609,9.57031
2.951e-01,0.121219,2.05875,9.56484
2.952e-01,0.114812,2.19547,9.57578
2.953e-01,0.123266,2.255,9.56484
2.954e-01,0.115234,2.15547,9.57266
2.955e-01,0.1235,2.12828,9.57031
2.956e-01,0.115594,2.07234,9.56641
2.957e-01,0.121719,2.245,9.56719
2.958e-01,0.113781,2.19328,9.56172
2.959e-01,0.122437,2.15813,9.57422
2.960e-01,0.115266,2.12984,9.56875
2.961e-01,0.121922,2.36313,9.57578
2.962e-01,0.122125,2.17281,9.58281
2.963e-01,0.114781,2.09563,9.575
2.964e-01,0.122328,2.26781,9.57031
2.965e-01,0.122812,2.14062,9.56172
2.966e-01,0.115687,2.15969,9.56406
2.967e-01,0.123453,2.25625,9.56875
2.968e-01,0.114875,2.15938,9.57578
2.969e-01,0.122797,2.14219,9.57109
2.970e-01,0.114156,2.03031,9.57344
2.971e-01,0.118922,2.26453,9.56719
2.972e-01,0.118906,2.11094,9.57109
2.973e-01,0.113906,2.23125,9.56641
2.974e-01,0.122594,2.22562,9.57109
2.975e-01,0.114672,2.17406,9.56953
2.976e-01,0.123312,2.02937,9.56719
2.977e-01,0.119891,2.25687,9.56719
2.978e-01,0.119156,2.125,9.56406
2.979e-01,0.111219,2.13484,9.57188
2.980e-01,0.117922,2.26078,9.56953
2.981e-01,0.118656,2.07734,9.56406
2.982e-01,0.126547,2.18063,9.56406
2.983e-01,0.119344,2.26109,9.56563
2.984e-01,0.1185,2.12109,9.56406
2.985e-01,0.111891,2.17406,9.56797
2.986e-01,0.119641,2.26547,9.56484
2.987e-01,0.120125,2.10719,9.56406
2.988e-01,0.113859,2.19734,9.5625
2.989e-01,0.122203,2.29047,9.55547
2.990e-01,0.113594,2.155,9.56016
2.991e-01,0.122016,2.12766,9.56641
2.992e-01,0.113625,2.07031,9.56719
2.993e-01,0.118984,2.22984,9.56875
2.994e-01,0.111141,2.24844,9.55469
2.995e-01,0.119672,2.16203,9.56094
2.996e-01,0.111906,2.14719,9.56797
2.997e-01,0.118344,2.28281,9.55938
2.998e-01,0.118437,2.14938,9.55859
2.999e-01,0.110469,2.18656,9.55781
