Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
1.200e-03,0.117953,2.01359,3.59531
1.300e-03,0.120312,2.06984,3.59063
1.400e-03,0.123937,2.08016,3.58984
1.500e-03,0.117969,1.99094,3.58828
1.600e-03,0.120531,2.03578,3.59141
1.700e-03,0.124219,2.04781,3.58828
1.800e-03,0.118141,1.99359,3.58281
1.900e-03,0.121,2.05828,3.58906
2.000e-03,0.124766,2.04859,3.5875
2.100e-03,0.119297,1.99438,3.58672
2.200e-03,0.1215,2.05109,3.58438
2.300e-03,0.125672,2.03469,3.58359
2.400e-03,0.119937,1.99063,3.58828
2.500e-03,0.122937,2.05078,3.58984
2.600e-03,0.126937,2.02375,3.59375
2.700e-03,0.121234,1.99297,3.58203
2.800e-03,0.123828,2.05078,3.58906
2.900e-03,0.128063,2.04141,3.58438
3.000e-03,0.122812,2.00781,3.58359
3.100e-03,0.119422,1.95984,3.57656
3.200e-03,0.114453,1.98625,3.57734
3.300e-03,0.117391,2.02937,3.58438
3.400e-03,0.121719,1.96078,3.58516
3.500e-03,0.116859,2.00016,3.57813
3.600e-03,0.119797,2.03781,3.58672
3.700e-03,0.123641,1.94922,3.57813
3.800e-03,0.119078,1.97938,3.58438
3.900e-03,0.116078,1.99281,3.57266
4.000e-03,0.121937,2.08656,3.57813
4.100e-03,0.119344,2.06484,3.58672
4.200e-03,0.114937,1.95469,3.57656
4.300e-03,0.120875,2.02359,3.58516
4.400e-03,0.118484,2.01187,3.57969
4.500e-03,0.120406,2.07,3.57266
4.600e-03,0.124281,2.07313,3.575
4.700e-03,0.118063,2.04203,3.57422
4.800e-03,0.113734,1.905,3.57656
4.900e-03,0.119906,1.90563,3.57188
5.000e-03,0.117875,1.90969,3.56953
5.100e-03,0.120125,1.96609,3.57734
5.200e-03,0.118344,1.99141,3.57813
5.300e-03,0.120688,2.03047,3.57813
5.400e-03,0.11925,2.05234,3.57969
5.500e-03,0.115156,1.96844,3.57969
5.600e-03,0.121563,1.96234,3.57656
5.700e-03,0.120047,1.985,3.56719
5.800e-03,0.122672,2.04125,3.58594
5.900e-03,0.126625,1.9775,3.58125
6.000e-03,0.121094,1.92469,3.57188
6.100e-03,0.112578,1.96031,3.57578
6.200e-03,0.115266,2.02094,3.57813
6.300e-03,0.119141,1.96734,3.57656
6.400e-03,0.114203,1.92906,3.57344
6.500e-03,0.116875,1.98078,3.58047
6.600e-03,0.116594,2.02094,3.57188
6.700e-03,0.119453,2.06359,3.57734
6.800e-03,0.123453,1.98797,3.575
6.900e-03,0.118719,1.96109,3.57656
7.000e-03,0.121766,1.95437,3.57578
7.100e-03,0.121328,2.01031,3.56953
7.200e-03,0.118344,2.01125,3.56797
7.300e-03,0.114156,2.05328,3.56875
7.400e-03,0.117516,2.07203,3.575
7.500e-03,0.120906,1.96266,3.57344
7.600e-03,0.117,1.98781,3.56953
7.700e-03,0.114422,1.94625,3.56875
7.800e-03,0.120469,2.02625,3.56797
7.900e-03,0.124344,2.08891,3.56328
8.000e-03,0.117922,1.98109,3.56797
8.100e-03,0.120219,2.01109,3.56719
8.200e-03,0.118422,2.01641,3.56328
8.300e-03,0.120656,2.06594,3.55703
8.400e-03,0.12475,2.06969,3.56875
8.500e-03,0.118781,1.98828,3.56406
8.600e-03,0.120875,2.03156,3.56406
8.700e-03,0.1195,2.05469,3.56875
8.800e-03,0.115563,1.985,3.57188
8.900e-03,0.121609,1.98109,3.57656
9.000e-03,0.120406,2.00563,3.57422
9.100e-03,0.123281,2.04234,3.56875
9.200e-03,0.122,2.05812,3.57031
9.300e-03,0.118359,2.02359,3.57344
9.400e-03,0.124469,2.02141,3.57031
9.500e-03,0.123453,2.04172,3.57266
9.600e-03,0.119766,2.00656,3.57578
9.700e-03,0.11475,1.9525,3.57578
9.800e-03,0.118047,2.01141,3.56875
9.900e-03,0.122094,1.96234,3.56953
1.000e-02,0.117125,1.97078,3.58359
1.010e-02,0.120156,2.03031,3.57188
1.020e-02,0.123953,1.95953,3.57266
1.030e-02,0.119531,1.97844,3.56563
1.040e-02,0.116469,1.99531,3.56719
1.050e-02,0.112187,2.04094,3.56797
1.060e-02,0.115609,2.08453,3.56172
1.070e-02,0.119406,1.99281,3.56484
1.080e-02,0.115281,2.02234,3.57109
1.090e-02,0.118625,2.06531,3.57422
1.100e-02,0.122203,1.97031,3.57109
1.110e-02,0.118406,2.01594,3.56875
1.120e-02,0.115875,2.04234,3.5625
1.130e-02,0.115734,1.96063,3.575
1.140e-02,0.121688,2.02125,3.56719
1.150e-02,0.119828,2.02578,3.58203
1.160e-02,0.121859,2.08531,3.57656
1.170e-02,0.125875,2.08406,3.56875
1.180e-02,0.119578,1.98813,3.57109
1.190e-02,0.121984,2.04172,3.57422
1.200e-02,0.120516,2.04891,3.57422
1.210e-02,0.123031,2.09922,3.56406
1.220e-02,0.127156,2.07703,3.57188
1.230e-02,0.121141,1.99156,3.56719
1.240e-02,0.123656,2.05234,3.56641
1.250e-02,0.127625,2.07875,3.56719
1.260e-02,0.122063,1.98047,3.57188
1.270e-02,0.113219,1.96813,3.57031
1.280e-02,0.115922,2.02859,3.57422
1.290e-02,0.119859,1.965,3.56953
1.300e-02,0.114719,1.94437,3.57266
1.310e-02,0.117734,1.97016,3.57344
1.320e-02,0.116797,2.03109,3.58516
1.330e-02,0.120047,2.07828,3.58047
1.340e-02,0.124063,1.99375,3.57813
1.350e-02,0.11925,1.99516,3.57813
1.360e-02,0.122453,2.09453,3.57656
1.370e-02,0.119984,1.93219,3.57344
1.380e-02,0.121297,1.93828,3.58828
1.390e-02,0.125031,1.98813,3.59453
1.400e-02,0.120703,2.04109,3.59063
1.410e-02,0.117719,2.05,3.58828
1.420e-02,0.117484,1.9525,3.58828
1.430e-02,0.1235,2.02203,3.58516
1.440e-02,0.121328,2.03812,3.59219
1.450e-02,0.116875,1.94641,3.5875
1.460e-02,0.122844,2.00891,3.5875
1.470e-02,0.120891,2.03313,3.58906
1.480e-02,0.116516,1.94922,3.59141
1.490e-02,0.122531,1.99984,3.58906
1.500e-02,0.120453,2.02453,3.58516
1.510e-02,0.116547,1.95391,3.57969
1.520e-02,0.122672,1.99531,3.59219
1.530e-02,0.120797,2.02875,3.59063
1.540e-02,0.116953,1.96469,3.59219
1.550e-02,0.123031,1.99344,3.58906
1.560e-02,0.121531,2.03094,3.59219
1.570e-02,0.117391,1.97813,3.59375
1.580e-02,0.123797,1.99625,3.58984
1.590e-02,0.122141,2.03938,3.59766
1.600e-02,0.118422,1.99594,3.58359
1.610e-02,0.112875,1.97453,3.58672
1.620e-02,0.115875,2.03797,3.5875
1.630e-02,0.119844,2.04797,3.58359
1.640e-02,0.119531,1.9425,3.58594
1.650e-02,0.114281,1.91328,3.58984
1.660e-02,0.117125,1.94953,3.59063
1.670e-02,0.116016,2.01391,3.59219
1.680e-02,0.119234,2.09391,3.58672
1.690e-02,0.123281,2.05406,3.58672
1.700e-02,0.123,1.94312,3.58281
1.710e-02,0.118063,1.96344,3.58594
1.720e-02,0.121109,2.02781,3.59063
1.730e-02,0.125375,1.97891,3.58984
1.740e-02,0.120531,1.99797,3.58516
1.750e-02,0.117266,1.99813,3.58438
1.760e-02,0.123328,1.96172,3.57578
1.770e-02,0.122922,2.03047,3.58594
1.780e-02,0.119859,2.03281,3.58516
1.790e-02,0.119422,1.93547,3.59219
1.800e-02,0.115063,2.01422,3.58438
1.810e-02,0.118781,2.04641,3.58594
1.820e-02,0.122469,1.96609,3.59297
1.830e-02,0.118484,2.02687,3.59531
1.840e-02,0.115672,2.07187,3.59531
1.850e-02,0.11575,1.99813,3.58828
1.860e-02,0.121906,2.06828,3.59219
1.870e-02,0.125766,2.08594,3.59844
1.880e-02,0.119516,1.95328,3.60469
1.890e-02,0.1215,2.02984,3.59141
1.900e-02,0.125453,2.05281,3.58594
1.910e-02,0.11875,1.95672,3.58984
1.920e-02,0.121406,2.02656,3.58672
1.930e-02,0.12525,2.03781,3.58672
1.940e-02,0.119281,1.93437,3.58828
1.950e-02,0.121891,2.00953,3.59375
1.960e-02,0.125906,2.02547,3.59531
1.970e-02,0.120063,1.95906,3.59453
1.980e-02,0.122344,2.02937,3.5875
1.990e-02,0.126578,2.01453,3.58906
2.000e-02,0.120703,1.97078,3.59766
2.010e-02,0.123422,2.02406,3.59453
2.020e-02,0.1275,1.99156,3.59453
2.030e-02,0.121719,1.96406,3.59063
2.040e-02,0.1245,2.03156,3.58516
2.050e-02,0.128547,1.99375,3.58906
2.060e-02,0.123266,1.96016,3.59766
2.070e-02,0.114516,2.06047,3.58906
2.080e-02,0.111063,2.06656,3.59219
2.090e-02,0.117344,2.02109,3.59688
2.100e-02,0.121516,1.94688,3.59141
2.110e-02,0.116859,1.94594,3.58906
2.120e-02,0.119891,2.00937,3.58672
2.130e-02,0.123812,1.96078,3.58672
2.140e-02,0.119047,1.99031,3.59844
2.150e-02,0.115859,2.00719,3.59922
2.160e-02,0.122109,1.95922,3.59453
2.170e-02,0.1215,2.01922,3.59219
2.180e-02,0.118531,2.02547,3.59141
2.190e-02,0.118391,1.96031,3.5875
2.200e-02,0.114031,2.02344,3.59844
2.210e-02,0.117437,2.04937,3.5875
2.220e-02,0.121391,1.94422,3.59375
2.230e-02,0.117469,2.01812,3.59453
2.240e-02,0.11475,1.99578,3.59922
2.250e-02,0.120703,2.11547,3.59844
2.260e-02,0.124828,2.1925,3.59297
2.270e-02,0.124547,2.09109,3.59063
2.280e-02,0.118203,1.99828,3.59844
2.290e-02,0.120469,2.08594,3.59453
2.300e-02,0.124516,2.11422,3.59688
2.310e-02,0.118172,2.03625,3.59297
2.320e-02,0.114078,1.96453,3.59766
2.330e-02,0.120328,2.04375,3.59297
2.340e-02,0.124469,2.05766,3.59844
2.350e-02,0.118344,2.00438,3.59375
2.360e-02,0.120937,2.1,3.59297
2.370e-02,0.125031,2.15797,3.59688
2.380e-02,0.124563,2.035,3.60156
2.390e-02,0.118453,1.94844,3.6
2.400e-02,0.121219,2.05375,3.59922
2.410e-02,0.125406,2.05266,3.6
2.420e-02,0.119609,2.01328,3.59297
2.430e-02,0.115672,1.97844,3.59922
2.440e-02,0.122,2.01219,3.59375
2.450e-02,0.12625,2.00094,3.59297
2.460e-02,0.120594,1.97672,3.59219
2.470e-02,0.123656,2.06688,3.59453
2.480e-02,0.127609,2.04813,3.59453
2.490e-02,0.122,2.02609,3.59531
2.500e-02,0.118266,2.06594,3.58984
2.510e-02,0.117937,1.97609,3.59141
2.520e-02,0.112891,1.96313,3.59141
2.530e-02,0.115812,2.03844,3.59922
2.540e-02,0.120125,1.99656,3.59688
2.550e-02,0.115156,1.96766,3.6
2.560e-02,0.118344,2.05422,3.59063
2.570e-02,0.122391,2.08203,3.59063
2.580e-02,0.122234,1.97531,3.59922
2.590e-02,0.117266,1.99328,3.6
2.600e-02,0.120297,2.06797,3.60391
2.610e-02,0.124703,2.00594,3.59297
2.620e-02,0.119797,2.10813,3.59844
2.630e-02,0.116422,2.10766,3.60234
2.640e-02,0.116125,1.99813,3.60313
2.650e-02,0.116203,1.91609,3.60078
2.660e-02,0.122141,2.01125,3.59844
2.670e-02,0.119609,2.01219,3.59531
2.680e-02,0.121203,2.11484,3.59297
2.690e-02,0.125125,2.16234,3.5875
2.700e-02,0.118828,2.01766,3.59141
2.710e-02,0.120453,2.08109,3.58828
2.720e-02,0.124469,2.0775,3.58438
2.730e-02,0.117922,1.97516,3.5875
2.740e-02,0.119953,2.04953,3.58984
2.750e-02,0.123984,2.10062,3.58203
2.760e-02,0.117937,2.05203,3.58203
2.770e-02,0.11375,1.95156,3.57656
2.780e-02,0.120125,1.97922,3.57969
2.790e-02,0.118312,1.99734,3.57422
2.800e-02,0.120484,2.07297,3.58438
2.810e-02,0.124672,2.09172,3.58125
2.820e-02,0.118703,2.02344,3.58359
2.830e-02,0.120953,2.08281,3.58203
2.840e-02,0.125172,2.08516,3.57656
2.850e-02,0.119469,2.02719,3.58047
2.860e-02,0.121891,2.08359,3.57969
2.870e-02,0.125953,2.08172,3.59063
2.880e-02,0.120453,2.03344,3.58906
2.890e-02,0.1165,1.99234,3.58125
2.900e-02,0.122734,1.99359,3.58359
2.910e-02,0.121875,2.03844,3.59141
2.920e-02,0.117797,2.01688,3.58672
2.930e-02,0.124188,2.01891,3.58438
2.940e-02,0.12825,1.96531,3.58594
2.950e-02,0.122844,1.94734,3.58047
2.960e-02,0.114453,2.05297,3.59141
2.970e-02,0.117703,2.14359,3.59297
2.980e-02,0.121656,2.06984,3.59375
2.990e-02,0.121437,1.96406,3.59219
3.000e-02,0.116641,1.99813,3.59141
3.010e-02,0.119688,2.04203,3.59766
3.020e-02,0.123812,2.02344,3.59375
3.030e-02,0.123672,1.91547,3.59219
3.040e-02,0.118937,1.88047,3.59375
3.050e-02,0.121531,2.11469,3.59141
3.060e-02,0.118953,2.17953,3.59141
3.070e-02,0.114781,2.06531,3.58828
3.080e-02,0.114609,1.97047,3.59141
3.090e-02,0.120531,2.06531,3.59375
3.100e-02,0.124297,2.11484,3.59063
3.110e-02,0.117906,2.00953,3.58594
3.120e-02,0.119703,2.08094,3.5875
3.130e-02,0.123734,2.11422,3.59375
3.140e-02,0.123547,2.02516,3.59766
3.150e-02,0.117,1.93859,3.59922
3.160e-02,0.118922,2.02203,3.59531
3.170e-02,0.122969,2.055,3.60156
3.180e-02,0.116891,1.97437,3.59844
3.190e-02,0.118891,2.05031,3.59453
3.200e-02,0.123156,2.06422,3.59531
3.210e-02,0.116687,2.00016,3.59531
3.220e-02,0.119219,2.10453,3.59531
3.230e-02,0.123188,2.10328,3.59531
3.240e-02,0.11725,2.01719,3.59844
3.250e-02,0.119812,2.08891,3.59766
3.260e-02,0.123703,2.0875,3.59922
3.270e-02,0.118,2.04219,3.60859
3.280e-02,0.114203,2.00062,3.59844
3.290e-02,0.120578,2.04953,3.59688
3.300e-02,0.124563,2.02953,3.59141
3.310e-02,0.118797,1.99313,3.58984
3.320e-02,0.121406,2.07234,3.58672
3.330e-02,0.125281,2.05172,3.59297
3.340e-02,0.119922,2.03156,3.60313
3.350e-02,0.116156,2.01078,3.60859
3.360e-02,0.122547,2.01641,3.59688
3.370e-02,0.126625,1.97125,3.6
3.380e-02,0.12125,1.98016,3.59844
3.390e-02,0.123719,2.04172,3.59531
3.400e-02,0.128203,1.98938,3.60156
3.410e-02,0.122672,2.00266,3.6
3.420e-02,0.119359,2.00531,3.59375
3.430e-02,0.114281,2.03328,3.59766
3.440e-02,0.117859,2.09687,3.60313
3.450e-02,0.121766,2.04125,3.60313
3.460e-02,0.121344,1.93969,3.59688
3.470e-02,0.116703,1.97375,3.6
3.480e-02,0.119844,2.02594,3.60469
3.490e-02,0.123828,1.96188,3.6
3.500e-02,0.119219,2.00016,3.59688
3.510e-02,0.115875,2.02406,3.60703
3.520e-02,0.116,1.94797,3.60313
3.530e-02,0.121672,2.04047,3.59844
3.540e-02,0.119406,2.04625,3.59844
3.550e-02,0.114953,1.92922,3.59766
3.560e-02,0.120984,1.99578,3.59141
3.570e-02,0.119047,2.01297,3.59141
3.580e-02,0.120609,2.08797,3.60703
3.590e-02,0.124516,2.11,3.59688
3.600e-02,0.118437,1.99281,3.59375
3.610e-02,0.120531,2.04937,3.59688
3.620e-02,0.124422,2.06125,3.60625
3.630e-02,0.118297,1.98562,3.59297
3.640e-02,0.120703,2.02594,3.59766
3.650e-02,0.118781,2.04297,3.60234
3.660e-02,0.114625,1.96625,3.60234
3.670e-02,0.12075,2.02703,3.59453
3.680e-02,0.124859,1.99891,3.59844
3.690e-02,0.119,1.90844,3.59688
3.700e-02,0.121453,1.96578,3.6
3.710e-02,0.120344,1.99906,3.60078
3.720e-02,0.122781,2.06969,3.59922
3.730e-02,0.126812,2.03469,3.59844
3.740e-02,0.121156,1.97484,3.60313
3.750e-02,0.123797,2.02672,3.6
3.760e-02,0.128063,1.98766,3.60391
3.770e-02,0.122266,1.94781,3.60703
3.780e-02,0.114516,2.0275,3.60234
3.790e-02,0.117141,2.08953,3.59219
3.800e-02,0.121297,2.00703,3.59688
3.810e-02,0.116328,2.02094,3.60078
3.820e-02,0.119312,2.05953,3.59141
3.830e-02,0.123391,1.97063,3.58594
3.840e-02,0.1185,1.98687,3.58984
3.850e-02,0.121641,2.02359,3.59297
3.860e-02,0.125594,1.93609,3.58672
3.870e-02,0.121109,1.96375,3.58281
3.880e-02,0.117828,1.99406,3.58906
3.890e-02,0.117656,1.90234,3.58828
3.900e-02,0.113672,1.94422,3.58906
3.910e-02,0.116844,1.97141,3.59375
3.920e-02,0.117078,2.04203,3.58359
3.930e-02,0.11425,2.05688,3.58281
3.940e-02,0.114047,1.96297,3.58281
3.950e-02,0.120125,2.02875,3.58203
3.960e-02,0.118344,2.05719,3.58438
3.970e-02,0.114063,1.96734,3.58281
3.980e-02,0.120047,2.02016,3.58516
3.990e-02,0.118109,2.04484,3.57578
4.000e-02,0.113844,1.97813,3.57422
4.010e-02,0.120031,2.01828,3.57734
4.020e-02,0.118578,2.03812,3.58203
4.030e-02,0.114422,1.95813,3.57344
4.040e-02,0.120734,1.98984,3.58281
4.050e-02,0.119172,2.03109,3.57656
4.060e-02,0.115109,1.96781,3.57344
4.070e-02,0.121328,1.98531,3.58203
4.080e-02,0.120094,2.035,3.57266
4.090e-02,0.116125,1.98484,3.57813
4.100e-02,0.122563,1.97281,3.58281
4.110e-02,0.121344,2.02062,3.58359
4.120e-02,0.117531,1.98531,3.58359
4.130e-02,0.112234,1.97844,3.58672
4.140e-02,0.115078,2.03859,3.58906
4.150e-02,0.11925,2.00234,3.57813
4.160e-02,0.114312,1.99516,3.58125
4.170e-02,0.117203,2.05297,3.57813
4.180e-02,0.121391,2.00391,3.57969
4.190e-02,0.116375,2.00156,3.58047
4.200e-02,0.119594,2.05984,3.57813
4.210e-02,0.123344,1.99547,3.57813
4.220e-02,0.118516,2.02062,3.57734
4.230e-02,0.115344,2.01969,3.57734
4.240e-02,0.121547,1.97219,3.58125
4.250e-02,0.121188,2.02625,3.58359
4.260e-02,0.117906,2.02,3.58906
4.270e-02,0.117672,1.93234,3.58516
4.280e-02,0.113531,1.96266,3.58906
4.290e-02,0.116953,2.01109,3.58203
4.300e-02,0.120719,1.92922,3.58359
4.310e-02,0.116828,1.98219,3.57813
4.320e-02,0.114234,2.01406,3.58281
4.330e-02,0.120281,2.09172,3.58672
4.340e-02,0.124078,2.09609,3.57969
4.350e-02,0.117594,1.94344,3.57969
4.360e-02,0.119703,2.02328,3.57813
4.370e-02,0.124,2.03406,3.57344
4.380e-02,0.117812,1.92516,3.56953
4.390e-02,0.120141,1.98766,3.57656
4.400e-02,0.118312,2.01203,3.57422
4.410e-02,0.120703,2.06625,3.57422
4.420e-02,0.124937,2.04328,3.57266
4.430e-02,0.119125,1.96781,3.56953
4.440e-02,0.121453,2.00937,3.57031
4.450e-02,0.12,2.04891,3.57813
4.460e-02,0.116328,1.97594,3.56719
4.470e-02,0.122656,2.06688,3.57422
4.480e-02,0.126781,1.98906,3.575
4.490e-02,0.121453,1.88375,3.57813
4.500e-02,0.112469,1.91531,3.58594
4.510e-02,0.115375,1.98797,3.57813
4.520e-02,0.119469,1.93906,3.58594
4.530e-02,0.114109,1.90813,3.58125
4.540e-02,0.117234,1.95656,3.58281
4.550e-02,0.116812,2.01688,3.58203
4.560e-02,0.120016,2.02937,3.58438
4.570e-02,0.124047,1.94906,3.58125
4.580e-02,0.119281,1.96828,3.57969
4.590e-02,0.116016,1.97672,3.58984
4.600e-02,0.111938,2.00672,3.59219
4.610e-02,0.114984,2.03391,3.59063
4.620e-02,0.118969,1.94125,3.58594
4.630e-02,0.114969,1.95781,3.58906
4.640e-02,0.112016,1.96813,3.5875
4.650e-02,0.117969,2.04672,3.58516
4.660e-02,0.121875,2.05938,3.59141
4.670e-02,0.115984,1.94672,3.58906
4.680e-02,0.117859,2.0075,3.59375
4.690e-02,0.121688,2.01594,3.59297
4.700e-02,0.115672,1.90531,3.58438
4.710e-02,0.117922,1.97594,3.59297
4.720e-02,0.122063,1.98156,3.58438
4.730e-02,0.115906,1.88031,3.57813
4.740e-02,0.118375,1.94516,3.58672
4.750e-02,0.116812,1.95609,3.58984
4.760e-02,0.119078,2.01453,3.58438
4.770e-02,0.123406,2.00516,3.57969
4.780e-02,0.117437,1.94016,3.58047
4.790e-02,0.120234,1.99922,3.58047
4.800e-02,0.118906,2.02031,3.57422
4.810e-02,0.121719,2.065,3.57656
4.820e-02,0.125797,2.06922,3.57422
4.830e-02,0.120172,2.00719,3.57031
4.840e-02,0.123156,2.03656,3.57266
4.850e-02,0.127109,1.96969,3.58359
4.860e-02,0.121875,1.94453,3.58125
4.870e-02,0.113375,2.04922,3.57969
4.880e-02,0.116594,2.09766,3.58125
4.890e-02,0.120656,2.00672,3.57969
4.900e-02,0.115859,2.00859,3.57969
4.910e-02,0.119094,2.05844,3.58672
4.920e-02,0.123172,1.98344,3.57734
4.930e-02,0.118563,1.99641,3.58281
4.940e-02,0.115609,2.01438,3.57266
4.950e-02,0.115266,1.93703,3.58438
4.960e-02,0.121,2.03547,3.58203
4.970e-02,0.118797,2.03203,3.58438
4.980e-02,0.120609,2.14422,3.58594
4.990e-02,0.124547,2.12719,3.58281
5.000e-02,0.117797,1.99375,3.58828
5.010e-02,0.119812,2.04141,3.59375
5.020e-02,0.117594,2.03781,3.59297
5.030e-02,0.119625,2.09656,3.59531
5.040e-02,0.123703,2.08062,3.59688
5.050e-02,0.117672,1.98781,3.59297
5.060e-02,0.120063,2.04516,3.59453
5.070e-02,0.124016,2.01484,3.59375
5.080e-02,0.118141,1.93547,3.58906
5.090e-02,0.120312,1.98906,3.59922
5.100e-02,0.119047,2.02969,3.59063
5.110e-02,0.121359,2.0775,3.6
5.120e-02,0.125578,2.02906,3.60078
5.130e-02,0.119688,1.97266,3.59219
5.140e-02,0.122234,2.02234,3.59375
5.150e-02,0.126437,1.96938,3.60547
5.160e-02,0.121016,1.93031,3.60469
5.170e-02,0.112234,1.99234,3.60469
5.180e-02,0.115063,2.06453,3.60703
5.190e-02,0.11925,2.00156,3.59453
5.200e-02,0.114328,1.97625,3.59453
5.210e-02,0.117359,2.03359,3.6
5.220e-02,0.121391,1.97,3.60625
5.230e-02,0.116422,1.95891,3.59531
5.240e-02,0.119516,2.00719,3.59141
5.250e-02,0.123766,1.93078,3.58984
5.260e-02,0.119016,1.93406,3.5875
5.270e-02,0.115969,1.93297,3.58594
5.280e-02,0.121625,2.04,3.59375
5.290e-02,0.119422,2.04203,3.59453
5.300e-02,0.115125,1.92406,3.59844
5.310e-02,0.121047,2.01609,3.59531
5.320e-02,0.118719,2.0275,3.59219
5.330e-02,0.120453,2.08969,3.59063
5.340e-02,0.124531,2.11906,3.59531
5.350e-02,0.117937,2.0125,3.59375
5.360e-02,0.119875,2.07141,3.60078
5.370e-02,0.124234,2.09453,3.59219
5.380e-02,0.117969,1.99406,3.59688
5.390e-02,0.120047,2.05969,3.59688
5.400e-02,0.124203,2.07984,3.59922
5.410e-02,0.118094,2.00516,3.59531
5.420e-02,0.120156,2.06953,3.59453
5.430e-02,0.124391,2.06703,3.6
5.440e-02,0.118688,2.01422,3.59688
5.450e-02,0.120781,2.0775,3.60156
5.460e-02,0.125047,2.06828,3.60625
5.470e-02,0.119203,2.02656,3.60156
5.480e-02,0.115422,1.98203,3.59844
5.490e-02,0.121422,2.00531,3.60313
5.500e-02,0.120344,2.04844,3.60234
5.510e-02,0.116469,2.01469,3.59531
5.520e-02,0.122437,2.02094,3.59688
5.530e-02,0.126812,1.98484,3.59766
5.540e-02,0.121484,1.97266,3.59219
5.550e-02,0.124063,2.00531,3.59453
5.560e-02,0.1235,2.07625,3.60078
5.570e-02,0.119656,2.06906,3.59766
5.580e-02,0.119563,1.98391,3.59531
5.590e-02,0.114547,2.01656,3.59531
5.600e-02,0.117578,2.08391,3.60547
5.610e-02,0.121766,2.01406,3.59688
5.620e-02,0.117141,2.03812,3.60156
5.630e-02,0.120172,2.09594,3.60625
5.640e-02,0.124234,2.02438,3.60625
5.650e-02,0.119672,2.03984,3.60859
5.660e-02,0.116656,2.07094,3.6
5.670e-02,0.11625,2.00703,3.59922
5.680e-02,0.115984,1.91578,3.60078
5.690e-02,0.121703,2.01812,3.60625
5.700e-02,0.119531,2.03437,3.59375
5.710e-02,0.115172,1.91578,3.59297
5.720e-02,0.121188,1.98172,3.59219
5.730e-02,0.118922,2.00578,3.59453
5.740e-02,0.120625,2.07672,3.60078
5.750e-02,0.124688,2.09281,3.59766
5.760e-02,0.118563,1.98828,3.59063
5.770e-02,0.120312,2.07594,3.59531
5.780e-02,0.124375,2.07953,3.59531
5.790e-02,0.11825,1.97813,3.58828
5.800e-02,0.120141,1.99344,3.58594
5.810e-02,0.118688,2.05594,3.5875
5.820e-02,0.114547,2.00641,3.59375
5.830e-02,0.120781,2.02641,3.59297
5.840e-02,0.125047,1.98859,3.59063
5.850e-02,0.119063,1.91719,3.59531
5.860e-02,0.121328,2.00953,3.59297
5.870e-02,0.125734,1.9975,3.59141
5.880e-02,0.119812,1.95406,3.59531
5.890e-02,0.122437,2.02062,3.59844
5.900e-02,0.126641,1.96016,3.59375
5.910e-02,0.120953,1.94094,3.60625
5.920e-02,0.123688,2.03906,3.59688
5.930e-02,0.127859,1.99609,3.59297
5.940e-02,0.122406,1.97172,3.58984
5.950e-02,0.125219,2.03859,3.59375
5.960e-02,0.129469,1.98859,3.58672
5.970e-02,0.12425,1.98547,3.59844
5.980e-02,0.120406,1.97031,3.59922
5.990e-02,0.115953,1.98469,3.6
6.000e-02,0.119016,2.04359,3.6
6.010e-02,0.122844,1.98516,3.6
6.020e-02,0.118234,2.00656,3.60391
6.030e-02,0.121234,2.06219,3.60391
6.040e-02,0.125422,1.98828,3.60469
6.050e-02,0.120734,2.00172,3.60781
6.060e-02,0.117656,2.01953,3.60781
6.070e-02,0.117516,1.9575,3.60234
6.080e-02,0.113281,2.02297,3.60781
6.090e-02,0.116734,2.02516,3.60156
6.100e-02,0.120703,1.93063,3.59531
6.110e-02,0.116609,2.01906,3.60078
6.120e-02,0.113766,2.08609,3.59688
6.130e-02,0.113984,1.9925,3.60469
6.140e-02,0.120016,2.06109,3.6
6.150e-02,0.123781,2.09984,3.60703
6.160e-02,0.117656,2.01484,3.60859
6.170e-02,0.119484,2.13063,3.60938
6.180e-02,0.123531,2.15031,3.61172
6.190e-02,0.123531,2.01156,3.60391
6.200e-02,0.117641,1.94328,3.60859
6.210e-02,0.119625,2.04547,3.60313
6.220e-02,0.1235,2.06625,3.60938
6.230e-02,0.117875,2.00422,3.6
6.240e-02,0.120328,2.08375,3.59844
6.250e-02,0.124109,2.09766,3.60625
6.260e-02,0.123859,1.99984,3.60313
6.270e-02,0.118125,1.98141,3.60547
6.280e-02,0.120375,2.06422,3.61172
6.290e-02,0.124578,1.98016,3.60313
6.300e-02,0.119328,1.97094,3.60313
6.310e-02,0.115156,1.99859,3.60469
6.320e-02,0.121406,2.02672,3.60938
6.330e-02,0.125781,1.99875,3.60781
6.340e-02,0.120125,2.01969,3.60547
6.350e-02,0.116141,2.00016,3.61641
6.360e-02,0.122703,2.00172,3.60625
6.370e-02,0.121375,2.06531,3.60234
6.380e-02,0.117672,2.05391,3.60391
6.390e-02,0.117641,1.97141,3.60781
6.400e-02,0.112734,2.00016,3.60859
6.410e-02,0.115391,2.07297,3.60313
6.420e-02,0.119781,2.03156,3.59922
6.430e-02,0.126281,2.00672,3.60234
6.440e-02,0.130141,1.95891,3.59922
6.450e-02,0.124922,1.97875,3.60313
6.460e-02,0.121563,1.99828,3.60078
6.470e-02,0.121344,1.90984,3.60078
6.480e-02,0.116625,1.96953,3.6
